Date,Open,High,Low,Close,Adj Close,Volume
2019-09-03,380.989990,385.179993,379.790009,384.690002,359.349121,891700
2019-09-04,387.309998,389.700012,385.899994,389.079987,363.449921,792200
2019-09-05,390.480011,393.429993,384.980011,385.149994,359.778870,941500
2019-09-06,387.279999,388.450012,385.809998,386.559998,361.095947,701100
2019-09-09,387.950012,388.290009,380.040009,380.209991,355.164215,1146900
2019-09-10,377.290009,381.320007,370.459991,381.320007,356.201111,1297600
2019-09-11,381.200012,385.799988,380.059998,381.549988,356.415955,1125300
2019-09-12,384.489990,388.510010,383.269989,386.630005,361.161346,855100
2019-09-13,387.769989,387.769989,383.600006,384.859985,359.507904,898600
2019-09-16,388.899994,394.600006,386.890015,392.660004,366.794128,1689900
2019-09-17,392.470001,399.959991,388.429993,393.980011,368.027161,975800
2019-09-18,394.779999,397.230011,391.549988,397.040009,370.885559,780300
2019-09-19,397.140015,398.500000,393.029999,393.429993,367.513336,1044400
2019-09-20,394.489990,395.440002,388.049988,388.250000,362.674591,2106700
2019-09-23,388.070007,390.059998,386.109985,387.670013,362.132843,1132200
2019-09-24,390.000000,392.989990,387.209991,389.170013,363.534027,1162400
2019-09-25,390.579987,390.899994,387.709991,390.429993,364.711029,1336400
2019-09-26,391.250000,394.640015,388.929993,392.920013,367.037018,875400
2019-09-27,395.940002,395.950012,386.429993,387.869995,362.319641,751800
2019-09-30,388.559998,393.820007,388.420013,390.059998,364.365356,1293200
2019-10-01,391.429993,392.480011,383.890015,384.190002,358.882080,1240000
2019-10-02,382.739990,383.059998,374.070007,378.160004,353.249268,1759000
2019-10-03,378.869995,381.190002,374.329987,380.059998,355.024109,849800
2019-10-04,380.209991,385.239990,379.489990,384.950012,359.591949,762200
2019-10-07,385.010010,386.679993,382.690002,383.779999,358.499084,850100
2019-10-08,381.059998,385.799988,379.290009,382.119995,356.948425,1001300
2019-10-09,384.829987,386.329987,382.500000,384.609985,359.274384,712000
2019-10-10,383.989990,388.510010,383.200012,386.880005,361.394867,690200
2019-10-11,389.790009,390.730011,381.250000,381.470001,356.341217,1327000
2019-10-14,382.769989,385.369995,381.390015,382.609985,357.406128,622300
2019-10-15,383.690002,385.700012,382.070007,382.750000,357.536896,835300
2019-10-16,382.390015,384.390015,380.230011,382.839996,357.621002,851300
2019-10-17,383.549988,384.209991,376.290009,377.059998,352.221741,1004600
2019-10-18,376.720001,377.709991,368.000000,372.480011,347.943420,1935600
2019-10-21,374.010010,375.890015,372.730011,374.049988,349.410034,1160000
2019-10-22,363.000000,377.500000,363.000000,373.679993,349.064392,2567200
2019-10-23,373.779999,374.989990,368.730011,373.089996,348.513214,1279700
2019-10-24,373.760010,377.459991,372.000000,374.739990,350.054535,1126900
2019-10-25,374.380005,374.890015,369.540009,370.730011,346.308746,1173500
2019-10-28,371.390015,375.450012,370.119995,371.839996,347.345612,1321700
2019-10-29,371.649994,375.250000,370.040009,371.100006,346.654388,1298500
2019-10-30,373.220001,378.989990,371.470001,378.640015,353.697662,1064900
2019-10-31,377.920013,380.179993,375.260010,376.679993,351.866760,911800
2019-11-01,378.109985,380.950012,376.940002,379.170013,354.192749,915600
2019-11-04,379.929993,380.779999,372.179993,374.480011,349.811676,1117500
2019-11-05,374.059998,375.769989,371.309998,373.630005,349.017700,1364200
2019-11-06,374.489990,379.929993,374.029999,379.790009,354.771912,1505800
2019-11-07,380.339996,382.739990,377.910004,378.750000,353.800476,1157200
2019-11-08,377.600006,382.880005,377.600006,381.859985,356.705566,783500
2019-11-11,379.510010,383.410004,379.309998,381.380005,356.257172,580500
2019-11-12,381.559998,387.500000,381.559998,386.299988,360.853058,910700
2019-11-13,385.940002,390.519989,385.089996,387.690002,362.151489,956100
2019-11-14,387.279999,392.299988,387.279999,390.160004,364.458771,915600
2019-11-15,392.269989,394.489990,390.279999,393.549988,367.625488,1533600
2019-11-18,393.000000,395.679993,391.950012,392.760010,366.887512,827700
2019-11-19,394.000000,395.820007,390.529999,390.809998,365.066010,800300
2019-11-20,391.059998,393.540009,390.250000,392.700012,366.831451,907700
2019-11-21,390.859985,392.250000,389.320007,390.260010,364.552185,1416900
2019-11-22,390.190002,391.390015,387.820007,390.739990,365.000549,758600
2019-11-25,391.600006,393.100006,387.489990,389.980011,364.290680,801400
2019-11-26,390.600006,395.950012,389.980011,392.500000,366.644653,1206600
2019-11-27,393.630005,394.480011,391.619995,394.239990,368.270020,770300
2019-11-29,392.000000,392.200012,390.040009,391.029999,367.508759,401500
2019-12-02,390.709991,391.529999,383.440002,383.619995,360.544464,1283400
2019-12-03,381.429993,384.640015,380.140015,381.619995,358.664795,1384300
2019-12-04,383.529999,387.950012,382.279999,384.579987,361.446716,1081100
2019-12-05,386.059998,386.500000,383.010010,385.940002,362.724915,1203700
2019-12-06,387.170013,388.899994,385.100006,386.859985,363.589600,709600
2019-12-09,386.220001,387.420013,383.230011,383.339996,360.281342,821600
2019-12-10,383.500000,386.769989,383.250000,384.440002,361.315155,862100
2019-12-11,385.510010,386.609985,384.029999,386.239990,363.006866,578900
2019-12-12,386.000000,387.790009,383.450012,384.049988,360.948608,736100
2019-12-13,384.000000,387.779999,384.000000,386.470001,363.223053,658000
2019-12-16,387.899994,388.350006,384.049988,385.950012,362.734314,847500
2019-12-17,385.000000,388.000000,385.000000,386.890015,363.617859,730000
2019-12-18,387.399994,387.640015,379.660004,380.570007,357.677948,1526000
2019-12-19,380.989990,384.679993,380.230011,383.149994,360.102722,766300
2019-12-20,385.029999,386.640015,383.000000,386.470001,363.223053,1599600
2019-12-23,387.660004,394.690002,387.589996,391.899994,368.326447,1050400
2019-12-24,392.350006,392.350006,389.529999,390.170013,366.700500,516300
2019-12-26,390.899994,392.450012,390.480011,392.299988,368.702362,711600
2019-12-27,393.989990,394.500000,391.940002,393.600006,369.924133,728800
2019-12-30,393.649994,393.760010,390.869995,391.899994,368.326447,776900
2019-12-31,391.750000,391.980011,387.070007,389.380005,365.958008,775400
2020-01-02,392.859985,399.369995,390.950012,399.369995,375.347076,1258400
2020-01-03,404.019989,417.170013,403.000000,413.739990,388.852661,2990100
2020-01-06,417.989990,417.989990,407.690002,413.109985,388.260620,2477800
2020-01-07,411.250000,416.119995,408.290009,414.500000,389.566986,1059900
2020-01-08,417.059998,418.179993,409.720001,411.029999,386.305725,1708100
2020-01-09,410.489990,416.000000,410.000000,414.929993,389.971069,1064300
2020-01-10,415.000000,415.600006,412.480011,413.829987,388.937256,987800
2020-01-13,414.940002,420.959991,414.660004,419.019989,393.815125,986800
2020-01-14,417.589996,418.269989,415.070007,416.140015,391.108337,967200
2020-01-15,416.420013,421.480011,416.140015,420.950012,395.628967,833000
2020-01-16,423.130005,425.739990,420.670013,425.700012,400.093262,1085200
2020-01-17,426.609985,427.540009,424.500000,425.660004,400.055695,1195600
2020-01-21,424.420013,427.779999,423.010010,426.149994,400.516144,1071400
2020-01-22,427.500000,428.500000,424.359985,424.420013,398.890259,918700
2020-01-23,424.059998,429.559998,424.000000,428.779999,402.988037,978400
2020-01-24,429.899994,433.519989,429.690002,432.500000,406.484222,1086700
2020-01-27,425.859985,434.450012,425.859985,432.380005,406.371429,1737900
2020-01-28,434.769989,438.989990,426.269989,437.170013,410.873383,2063200
2020-01-29,437.720001,437.989990,431.019989,433.839996,407.743652,1268500
2020-01-30,430.339996,437.000000,430.339996,435.899994,409.679718,1210200
2020-01-31,434.929993,435.570007,426.100006,428.119995,402.367706,1650100
2020-02-03,429.519989,430.000000,422.040009,423.859985,398.363953,1795800
2020-02-04,425.459991,431.989990,425.459991,430.779999,404.867767,1216300
2020-02-05,433.320007,435.920013,429.019989,435.190002,409.012421,1251800
2020-02-06,435.559998,439.859985,434.910004,438.970001,412.565063,833500
2020-02-07,438.140015,441.209991,437.290009,439.170013,412.753082,883800
2020-02-10,439.000000,441.519989,437.820007,439.760010,413.307617,870400
2020-02-11,441.359985,442.529999,437.470001,439.850006,413.392151,744600
2020-02-12,439.010010,439.690002,434.600006,436.600006,410.337616,1419200
2020-02-13,435.799988,439.290009,434.299988,434.700012,408.551941,800200
2020-02-14,434.980011,438.470001,434.309998,437.850006,411.512451,948600
2020-02-18,437.000000,438.950012,434.010010,435.549988,409.350800,776100
2020-02-19,437.000000,438.269989,434.399994,434.480011,408.345154,787200
2020-02-20,433.630005,434.989990,424.160004,425.970001,400.347046,1190600
2020-02-21,425.119995,428.720001,422.660004,427.799988,402.066986,1055500
2020-02-24,419.649994,424.200012,418.100006,419.350006,394.125244,1117800
2020-02-25,420.100006,421.730011,397.529999,400.359985,376.277496,1600100
2020-02-26,400.309998,410.519989,399.339996,400.899994,376.785034,1678000
2020-02-27,393.519989,399.010010,384.329987,384.600006,361.465515,1894100
2020-02-28,369.859985,373.820007,360.339996,369.869995,349.804413,3363800
2020-03-02,371.350006,383.100006,360.570007,381.350006,360.661621,2859900
2020-03-03,384.839996,396.899994,376.589996,377.399994,356.925873,2531400
2020-03-04,385.420013,402.959991,383.190002,402.029999,380.219757,2025800
2020-03-05,393.920013,397.850006,382.220001,384.700012,363.829926,1967200
2020-03-06,372.089996,384.950012,368.459991,382.470001,361.720917,2161000
2020-03-09,359.980011,369.470001,351.269989,352.029999,332.932251,3086700
2020-03-10,363.010010,367.670013,350.600006,367.170013,347.250916,2505600
2020-03-11,356.570007,365.890015,349.790009,356.929993,337.566406,1950800
2020-03-12,322.000000,339.420013,310.079987,311.380005,294.487549,3892600
2020-03-13,327.329987,329.160004,303.100006,328.589996,310.763885,3877800
2020-03-16,295.010010,311.559998,285.000000,287.940002,272.319153,2351500
2020-03-17,293.000000,319.470001,287.149994,318.829987,301.533356,2626200
2020-03-18,296.920013,339.230011,296.040009,333.410004,315.322418,3589400
2020-03-19,333.410004,334.100006,311.209991,314.200012,297.154541,2836700
2020-03-20,314.200012,315.839996,288.209991,291.220001,275.421234,3040100
2020-03-23,285.000000,287.059998,266.109985,276.799988,261.783539,3172100
2020-03-24,287.970001,294.989990,280.239990,288.910004,273.236542,3088400
2020-03-25,300.619995,329.820007,293.609985,319.670013,302.327820,2950100
2020-03-26,326.000000,352.100006,324.010010,350.329987,331.324493,2680900
2020-03-27,339.989990,365.089996,335.010010,348.380005,329.480316,3562800
2020-03-30,351.489990,356.480011,342.279999,348.850006,329.924835,1756300
2020-03-31,344.809998,346.920013,336.239990,338.950012,320.561829,2169300
2020-04-01,324.829987,340.989990,322.010010,338.519989,320.155151,2082300
2020-04-02,335.250000,354.000000,334.549988,353.959991,334.757568,1896200
2020-04-03,352.000000,355.839996,349.609985,350.500000,331.485260,2113200
2020-04-06,361.910004,369.950012,361.910004,367.950012,347.988586,2525400
2020-04-07,380.500000,381.899994,354.049988,355.279999,336.005951,2101500
2020-04-08,361.369995,372.649994,358.589996,361.410004,341.803406,1447700
2020-04-09,369.739990,376.329987,363.519989,371.000000,350.873169,1629400
2020-04-13,370.950012,373.989990,365.709991,369.940002,349.870667,1237200
2020-04-14,378.290009,386.579987,374.549988,380.029999,359.413208,1653400
2020-04-15,376.750000,376.750000,367.359985,374.380005,354.069763,1251500
2020-04-16,373.609985,381.299988,372.500000,377.880005,357.379852,1568400
2020-04-17,387.420013,402.450012,384.829987,401.510010,379.728027,1768400
2020-04-20,394.079987,399.970001,383.209991,383.209991,362.420776,1487200
2020-04-21,383.010010,392.540009,371.010010,373.440002,353.180817,2042000
2020-04-22,383.489990,383.940002,375.329987,380.399994,359.763184,1188400
2020-04-23,382.750000,384.869995,376.190002,376.730011,356.292297,1164400
2020-04-24,378.720001,384.059998,372.980011,381.769989,361.058807,1029200
2020-04-27,383.910004,384.040009,378.000000,378.570007,358.032471,1457400
2020-04-28,381.859985,387.829987,380.420013,384.730011,363.858307,1313900
2020-04-29,388.160004,393.510010,379.500000,387.910004,366.865753,1500400
2020-04-30,383.100006,391.440002,380.440002,389.059998,367.953369,1343300
2020-05-01,385.640015,387.410004,381.089996,383.470001,362.666626,911600
2020-05-04,382.019989,382.970001,374.130005,380.160004,359.536194,1077900
2020-05-05,382.410004,392.779999,381.589996,390.299988,369.126099,1270900
2020-05-06,390.890015,390.890015,378.410004,378.579987,358.041901,1089800
2020-05-07,383.010010,384.130005,376.000000,376.540009,356.112579,1462000
2020-05-08,378.029999,381.130005,376.250000,378.399994,357.871674,1130400
2020-05-11,375.000000,379.500000,374.140015,376.559998,356.131500,1287800
2020-05-12,378.000000,382.440002,371.029999,371.109985,350.977173,1447700
2020-05-13,371.279999,372.459991,362.010010,364.179993,344.423157,1287400
2020-05-14,360.989990,361.540009,352.260010,356.279999,336.951660,1776400
2020-05-15,352.529999,361.510010,352.320007,360.399994,340.848175,1854500
2020-05-18,371.209991,380.489990,366.019989,377.540009,357.058350,1879700
2020-05-19,378.070007,382.459991,371.239990,371.480011,351.327087,1087100
2020-05-20,372.440002,374.000000,362.109985,362.510010,342.843689,1880500
2020-05-21,362.690002,370.029999,362.600006,368.820007,348.811401,1179100
2020-05-22,369.859985,370.160004,365.619995,369.000000,348.981628,752600
2020-05-26,376.950012,376.950012,370.570007,372.200012,352.008057,1596100
2020-05-27,376.779999,397.119995,376.579987,397.119995,375.576080,1986900
2020-05-28,401.459991,404.260010,398.160004,398.440002,376.824493,1487900
2020-05-29,396.040009,396.239990,384.769989,388.440002,369.593231,1733800
2020-06-01,388.940002,394.000000,387.309998,388.959991,370.088013,1090300
2020-06-02,388.640015,393.230011,386.989990,389.769989,370.858673,1404700
2020-06-03,393.649994,403.600006,392.589996,402.630005,383.094727,1382200
2020-06-04,401.779999,404.869995,399.000000,403.670013,384.084290,1261700
2020-06-05,410.000000,416.000000,406.450012,410.750000,390.820770,1702500
2020-06-08,415.000000,417.619995,411.750000,414.299988,394.198486,1294600
2020-06-09,410.529999,411.940002,407.000000,408.559998,388.737061,1188400
2020-06-10,406.500000,409.100006,403.450012,403.769989,384.179413,1188200
2020-06-11,392.690002,397.309998,383.570007,383.880005,365.254517,1698800
2020-06-12,393.329987,394.429993,376.470001,381.869995,363.342010,1788100
2020-06-15,373.279999,377.149994,367.549988,373.279999,355.168762,2271300
2020-06-16,386.559998,391.790009,379.579987,382.769989,364.198303,2038600
2020-06-17,382.500000,386.239990,376.920013,382.109985,363.570404,1519000
2020-06-18,379.679993,381.320007,376.070007,378.390015,360.030853,1562000
2020-06-19,383.339996,383.589996,372.000000,372.200012,354.141235,4322200
2020-06-22,372.260010,376.839996,370.440002,375.959991,357.718750,1370600
2020-06-23,378.250000,378.779999,371.040009,371.700012,353.665497,1469300
2020-06-24,370.899994,371.230011,358.320007,359.820007,342.361877,2302800
2020-06-25,357.859985,363.309998,353.329987,362.820007,345.216309,1391600
2020-06-26,359.559998,367.420013,355.010010,356.760010,339.450317,2008600
2020-06-29,360.390015,367.500000,359.489990,367.500000,349.669281,1073000
2020-06-30,365.350006,367.250000,362.410004,364.920013,347.214417,1482100
2020-07-01,366.339996,368.290009,360.309998,360.420013,342.932770,1430100
2020-07-02,363.529999,366.070007,360.690002,362.000000,344.436096,1396000
2020-07-06,366.480011,367.119995,360.839996,362.589996,344.997467,1202300
2020-07-07,362.589996,362.920013,352.779999,353.269989,336.129669,1395900
2020-07-08,353.500000,357.299988,348.630005,350.230011,333.237183,1965100
2020-07-09,348.000000,349.489990,339.179993,339.959991,323.465424,1823800
2020-07-10,342.329987,349.329987,341.660004,349.250000,332.304718,1514200
2020-07-13,353.600006,357.019989,348.600006,353.059998,335.929810,2031300
2020-07-14,349.130005,355.920013,349.000000,355.660004,338.403687,1651900
2020-07-15,361.640015,365.579987,360.559998,364.559998,346.871918,1617300
2020-07-16,362.299988,365.940002,359.019989,365.880005,348.127838,955400
2020-07-17,366.299988,369.000000,362.850006,368.500000,350.620636,1135500
2020-07-20,369.000000,369.000000,362.429993,365.529999,347.794830,1444500
2020-07-21,377.980011,378.899994,370.579987,375.119995,356.919495,1997300
2020-07-22,376.709991,394.670013,375.619995,394.079987,374.959564,2280700
2020-07-23,393.769989,394.149994,385.709991,387.619995,368.813019,1442800
2020-07-24,388.000000,393.489990,383.609985,386.209991,367.471436,1305700
2020-07-27,384.730011,385.989990,380.109985,382.089996,363.551300,1047000
2020-07-28,382.000000,390.209991,382.000000,386.660004,367.899597,1132100
2020-07-29,389.559998,390.470001,384.630005,387.299988,368.508514,1209600
2020-07-30,382.709991,385.839996,380.859985,381.720001,363.199280,983300
2020-07-31,380.549988,381.369995,373.679993,378.970001,360.582672,1101800
2020-08-03,376.839996,378.410004,371.440002,377.100006,358.803436,923100
2020-08-04,379.079987,380.839996,376.290009,377.989990,359.650238,900600
2020-08-05,380.000000,384.869995,378.269989,383.500000,364.892914,1018500
2020-08-06,381.779999,383.190002,378.089996,379.739990,361.315338,698500
2020-08-07,380.010010,386.660004,378.760010,385.619995,366.910095,924900
2020-08-10,386.019989,391.109985,385.959991,389.260010,370.373444,856000
2020-08-11,391.510010,399.489990,391.329987,391.959991,372.942474,1312800
2020-08-12,394.019989,396.519989,391.290009,392.440002,373.399170,878500
2020-08-13,390.350006,394.049988,387.000000,389.239990,370.354431,1053600
2020-08-14,388.640015,394.200012,388.019989,391.420013,372.428680,648600
2020-08-17,393.980011,395.190002,387.730011,388.959991,370.088013,864100
2020-08-18,389.170013,391.910004,388.339996,390.260010,371.324921,806100
2020-08-19,390.079987,391.970001,388.839996,390.049988,371.125122,717400
2020-08-20,388.279999,389.200012,383.579987,387.880005,369.060425,1203700
2020-08-21,387.709991,390.790009,386.859985,389.570007,370.668427,996000
2020-08-24,390.829987,395.570007,389.899994,395.040009,375.873016,1006400
2020-08-25,395.720001,402.380005,392.399994,394.839996,375.682739,987400
2020-08-26,393.000000,397.660004,390.559998,395.440002,376.253632,908600
2020-08-27,396.839996,400.089996,394.880005,395.019989,375.853973,700300
2020-08-28,395.510010,396.000000,391.730011,395.589996,376.396332,728300
2020-08-31,392.170013,395.000000,388.470001,390.260010,373.591492,1030400
2020-09-01,387.820007,389.190002,385.000000,386.809998,370.288788,908400
2020-09-02,385.149994,398.899994,384.109985,398.070007,381.067902,1214500
2020-09-03,399.500000,401.880005,383.380005,386.290009,369.791046,1500800
2020-09-04,388.510010,391.549988,379.579987,385.019989,368.575256,933600
2020-09-08,383.989990,385.290009,378.359985,380.230011,363.989838,1071600
2020-09-09,382.690002,389.420013,381.010010,385.239990,368.785858,1218300
2020-09-10,386.019989,388.529999,378.329987,379.109985,362.917694,716000
2020-09-11,381.470001,390.500000,380.750000,389.450012,372.816071,933800
2020-09-14,393.369995,396.670013,391.619995,393.750000,376.932373,991000
2020-09-15,395.649994,396.000000,386.890015,392.549988,375.783661,955700
2020-09-16,391.109985,399.600006,390.929993,395.579987,378.684204,1052200
2020-09-17,392.000000,398.549988,389.540009,395.940002,379.028870,959500
2020-09-18,394.149994,399.000000,394.149994,395.140015,378.263000,2636400
2020-09-21,388.500000,389.869995,377.230011,379.609985,363.396332,1447400
2020-09-22,381.880005,392.480011,381.339996,388.420013,371.830048,1286300
2020-09-23,389.230011,394.429993,381.989990,383.239990,366.871277,1223300
2020-09-24,383.250000,384.489990,375.100006,378.760010,362.582642,1295100
2020-09-25,377.450012,388.399994,376.450012,386.700012,370.183533,1375400
2020-09-28,390.000000,396.609985,389.649994,390.510010,373.830780,980000
2020-09-29,389.609985,393.149994,387.510010,388.739990,372.136322,1113100
2020-09-30,389.470001,389.760010,380.510010,383.279999,366.909576,1410300
2020-10-01,384.000000,390.000000,379.000000,380.890015,364.621674,1103900
2020-10-02,376.000000,383.480011,374.279999,380.579987,364.324890,1217200
2020-10-05,383.239990,385.890015,378.859985,383.959991,367.560547,825000
2020-10-06,386.029999,386.109985,376.019989,376.459991,360.380890,954900
2020-10-07,378.600006,383.839996,378.559998,382.940002,366.584106,826500
2020-10-08,383.899994,389.190002,382.279999,388.589996,371.992767,694900
2020-10-09,388.410004,390.100006,385.290009,385.929993,369.446411,675000
2020-10-12,386.000000,390.510010,383.260010,388.920013,372.308716,807400
2020-10-13,386.140015,390.559998,385.119995,388.950012,372.337433,973300
2020-10-14,387.140015,395.459991,387.140015,390.720001,374.031830,1090300
2020-10-15,387.329987,388.869995,383.220001,386.119995,369.628296,792000
2020-10-16,388.489990,389.779999,386.089996,386.500000,369.992065,952100
2020-10-19,387.239990,389.600006,381.670013,383.709991,367.321228,1181000
2020-10-20,382.589996,385.790009,371.799988,372.209991,356.312408,1779200
2020-10-21,372.209991,375.000000,365.000000,367.140015,351.458984,1931200
2020-10-22,367.500000,371.109985,365.149994,368.959991,353.201202,1255100
2020-10-23,371.339996,376.190002,369.010010,374.329987,358.341827,1178800
2020-10-26,369.429993,369.869995,362.500000,368.549988,352.808746,1387200
2020-10-27,367.000000,367.980011,360.809998,362.429993,346.950134,977400
2020-10-28,356.869995,360.000000,350.450012,350.859985,335.874237,1679900
2020-10-29,350.000000,356.230011,348.290009,352.440002,337.386810,1548000
2020-10-30,350.640015,353.730011,345.649994,350.130005,335.175476,1309800
2020-11-02,356.119995,359.910004,350.720001,352.420013,337.367676,1707700
2020-11-03,357.130005,366.200012,356.209991,363.440002,347.916992,1484600
2020-11-04,371.070007,381.459991,369.510010,372.160004,356.264526,2146400
2020-11-05,374.549988,376.500000,363.769989,364.700012,349.123169,1709300
2020-11-06,363.299988,363.730011,357.950012,361.269989,345.839630,1401600
2020-11-09,379.600006,381.519989,363.730011,363.950012,348.405182,1956900
2020-11-10,365.000000,373.440002,363.940002,371.279999,355.422119,1708000
2020-11-11,372.869995,373.329987,365.679993,369.279999,353.507538,1115200
2020-11-12,367.500000,370.570007,365.510010,367.890015,352.176910,856100
2020-11-13,370.570007,376.000000,369.230011,375.140015,359.117249,921000
2020-11-16,378.049988,380.690002,376.079987,377.130005,361.022247,1306700
2020-11-17,375.660004,380.480011,375.250000,375.899994,359.844788,1321100
2020-11-18,377.489990,383.470001,376.239990,377.559998,361.433899,1066800
2020-11-19,375.000000,377.750000,372.170013,376.459991,360.380890,1075400
2020-11-20,375.970001,377.239990,367.619995,368.019989,352.301331,1117500
2020-11-23,371.540009,374.529999,369.859985,370.850006,355.010498,929200
2020-11-24,375.279999,378.480011,373.059998,378.480011,362.314606,959000
2020-11-25,377.089996,381.950012,376.230011,378.339996,362.180573,854800
2020-11-27,378.809998,378.809998,373.450012,374.339996,358.351440,612300
2020-11-30,370.790009,372.440002,363.390015,365.000000,351.854156,1608400
2020-12-01,368.470001,373.290009,364.869995,364.989990,351.844482,1299700
2020-12-02,364.989990,365.989990,360.010010,361.359985,348.345245,2520000
2020-12-03,362.119995,369.500000,360.959991,362.029999,348.991119,1758400
2020-12-04,363.119995,367.730011,362.109985,366.609985,353.406219,1222600
2020-12-07,366.899994,366.899994,360.540009,362.130005,349.087555,1390500
2020-12-08,360.980011,363.170013,358.839996,359.230011,346.292023,1783600
2020-12-09,359.850006,362.589996,356.950012,361.350006,348.335602,1522200
2020-12-10,359.519989,364.220001,355.200012,355.390015,342.590271,1378700
2020-12-11,354.549988,363.119995,354.190002,361.709991,348.682678,1409800
2020-12-14,363.500000,365.619995,357.440002,357.660004,344.778534,1370500
2020-12-15,358.730011,359.890015,355.450012,357.570007,344.691772,1521000
2020-12-16,357.250000,357.899994,353.649994,354.570007,341.799805,1986200
2020-12-17,355.929993,357.660004,351.880005,352.600006,339.900787,1658100
2020-12-18,352.040009,356.790009,350.010010,356.029999,343.207214,4342000
2020-12-21,353.160004,353.940002,346.600006,349.350006,336.767853,2128700
2020-12-22,349.350006,350.619995,347.390015,347.920013,335.389374,1820800
2020-12-23,349.950012,355.000000,349.399994,351.600006,338.936737,1307500
2020-12-24,352.829987,354.059998,350.399994,351.970001,339.293457,508800
2020-12-28,353.109985,357.820007,351.709991,354.179993,341.423859,1023400
2020-12-29,356.000000,357.350006,351.799988,353.899994,341.153961,1055900
2020-12-30,353.000000,356.609985,353.000000,354.160004,341.404572,840800
2020-12-31,353.820007,356.029999,352.230011,354.980011,342.195099,1318500
2021-01-04,354.980011,354.980011,341.070007,344.640015,332.227478,1887200
2021-01-05,344.640015,351.190002,343.299988,348.790009,336.227966,1479100
2021-01-06,343.000000,351.920013,342.779999,348.029999,335.495331,1897500
2021-01-07,344.359985,347.850006,341.339996,342.549988,330.212708,2048900
2021-01-08,341.880005,343.470001,335.010010,336.100006,323.995056,3226300
2021-01-11,335.000000,339.000000,333.320007,337.679993,325.518097,3196400
2021-01-12,336.519989,343.369995,335.630005,341.850006,329.537964,3002200
2021-01-13,341.410004,347.200012,339.170013,345.489990,333.046814,1648100
2021-01-14,348.000000,354.790009,346.850006,347.440002,334.926605,1965600
2021-01-15,347.089996,350.500000,344.279999,347.269989,334.762726,1853100
2021-01-19,350.739990,350.970001,341.480011,341.500000,329.200531,2017200
2021-01-20,342.540009,343.779999,339.220001,341.670013,329.364410,1780000
2021-01-21,341.670013,343.609985,338.959991,339.670013,327.436493,1661800
2021-01-22,338.739990,341.839996,337.209991,339.880005,327.638916,1557600
2021-01-25,339.359985,346.890015,337.899994,343.510010,331.138153,1976600
2021-01-26,339.000000,343.980011,330.690002,330.690002,318.779846,3542400
2021-01-27,332.279999,335.730011,329.670013,332.510010,320.534332,2666300
2021-01-28,332.140015,334.679993,327.179993,327.929993,316.119293,1837800
2021-01-29,327.100006,328.980011,321.720001,321.820007,310.229370,2101100
2021-02-01,324.880005,325.649994,319.809998,324.029999,312.359741,1615500
2021-02-02,327.429993,335.200012,326.690002,332.700012,320.717468,2065400
2021-02-03,331.679993,333.399994,328.299988,332.390015,320.418701,2683100
2021-02-04,333.989990,338.420013,332.179993,337.230011,325.084320,2174100
2021-02-05,339.589996,341.420013,336.500000,337.040009,324.901184,1454700
2021-02-08,339.010010,339.500000,335.200012,337.839996,325.672333,1549900
2021-02-09,338.540009,344.510010,336.570007,342.339996,330.010284,1677500
2021-02-10,343.220001,343.739990,339.149994,342.190002,329.865723,1728900
2021-02-11,340.779999,344.609985,338.029999,339.140015,326.925568,1181600
2021-02-12,338.399994,340.640015,336.559998,337.730011,325.566345,1207300
2021-02-16,339.250000,340.000000,333.820007,335.029999,322.963562,1668400
2021-02-17,334.700012,339.269989,332.790009,337.000000,324.862640,2010900
2021-02-18,336.880005,339.579987,335.279999,337.920013,325.749481,1296200
2021-02-19,339.070007,339.089996,335.250000,335.420013,323.339569,1849200
2021-02-22,333.799988,343.559998,333.209991,340.470001,328.207642,1657200
2021-02-23,345.130005,347.470001,338.329987,346.230011,333.760193,2400000
2021-02-24,347.279999,350.299988,344.609985,346.529999,334.049408,2068700
2021-02-25,345.799988,349.100006,340.670013,341.690002,329.383728,1568000
2021-02-26,338.000000,338.760010,330.000000,330.250000,320.796753,2024000
2021-03-01,334.000000,337.720001,332.820007,333.470001,323.924561,1654500
2021-03-02,333.269989,340.010010,332.670013,338.589996,328.898010,2076300
2021-03-03,339.609985,346.329987,338.589996,340.910004,331.151611,4052300
2021-03-04,340.480011,344.350006,334.149994,338.250000,328.567749,2196700
2021-03-05,338.470001,341.170013,335.130005,340.429993,330.685333,1451300
2021-03-08,343.500000,346.059998,338.440002,341.450012,331.676178,1599100
2021-03-09,341.410004,342.850006,337.269989,337.500000,327.839264,1448800
2021-03-10,339.410004,343.190002,335.690002,340.839996,331.083618,1760100
2021-03-11,341.000000,343.630005,338.459991,339.730011,330.005402,1673500
2021-03-12,339.640015,343.649994,338.619995,340.190002,330.452209,2151900
2021-03-15,344.380005,346.640015,342.600006,346.410004,336.494171,2055800
2021-03-16,346.510010,349.000000,342.299988,347.130005,337.193542,1687700
2021-03-17,347.829987,355.549988,347.130005,351.019989,340.972198,2083000
2021-03-18,353.869995,359.000000,352.540009,358.450012,348.189575,2272200
2021-03-19,359.429993,359.429993,350.100006,355.070007,344.906281,5739100
2021-03-22,352.000000,358.369995,352.000000,357.660004,347.422180,2190900
